Year,Week,Current_Week_Min_Price,Current_Week_Max_Price,Current_Week_Mean_Price,Current_Week_Std_Price,Price_Range_Week,Forecast_Temp_Mean_Next_Week,Forecast_Temp_Min_Next_Week,Forecast_Temp_Max_Next_Week,Forecast_Rain_Sum_Next_Week,Forecast_Humidity_Mean_Next_Week,Forecast_Wind_Mean_Next_Week,Forecast_Sunshine_Sum_Next_Week,Target_Next_Week_Mean_Price,Target_Next_Week_Min_Price,Target_Next_Week_Max_Price,Rolling_3W_Mean,Rolling_3W_Std,Pct_Change_Last_Week,Price_Trend_Slope_3W,Past_3W_Temp_Mean,Past_3W_Temp_Std,Past_3W_Rain_Sum,Past_3W_Humidity_Mean,Past_3W_Wind_Mean,Past_3W_Sunshine_Sum,Temp_Anomaly,Rain_Anomaly,Volatility_Rain_Interaction,Next_Week_Month,Is_Monsoon_Next_Week,Is_Harvest_Season_Next_Week,Is_Festive_Week_Next_Week,Price_Direction,Pct_Change_Week,Lag_1W_Price,Lag_2W_Price,Price_Velocity,Price_Acceleration,Momentum_Strength,Heat_Stress_Days_Next_Week,Cold_Stress_Days_Next_Week,Heavy_Rain_Indicator_Next_Week,Drought_Indicator_Next_Week,Temp_Volatility_Next_Week,Humidity_Volatility_Next_Week,Price_Position_Ratio,Resistance_Level,Support_Level,Near_Resistance,Near_Support,Market_Activity,Activity_Change,Data_Quality_Flag,Variety_Deshi,Variety_Hybrid,Variety_Local,Variety_Other,Variety_Tomato,Market_Alipurduar,Market_Asansol,Market_Balarampur,Market_Balurghat,Market_Barasat,Market_Baxirhat,Market_Belacoba,Market_Birbhum,Market_Bolpur,Market_Burdwan,Market_Chakdah,Market_Champadanga,Market_Coochbehar,Market_Darjeeling,Market_Dhupguri,Market_Diamond Harbour(South 24-pgs),Market_Dinhata,Market_Durgapur,Market_Egra/contai,Market_Falakata,Market_Gangarampur(Dakshin_Dinajpur),Market_Garbeta(Medinipur),Market_Ghatal,Market_Habra,Market_Haldibari,Market_Jalpaiguri Sadar,Market_Kalimpong,Market_Kalipur,Market_Kalna,Market_Karsiyang(Matigara),Market_Khatra,Market_Medinipur(West),Market_Mekhliganj,Market_Memari,Market_Moynaguri,Market_Pandua,Market_Pundibari,Market_Purulia,Market_Ramkrishanpur(Howrah),Market_Ranaghat,Market_Sainthia,Market_Sealdah Koley Market,Market_Sheoraphuly,Market_Siliguri,Market_Toofanganj,Market_Uluberia,District_Alipurduar,District_Bankura,District_Birbhum,District_Coochbehar,District_Dakshin_Dinajpur,District_Darjeeling,District_Hooghly,District_Howrah,District_Jalpaiguri,District_Kalimpong,District_Kolkata,District_Medinipur(E),District_Medinipur(W),District_Nadia,District_North 24 Parganas,District_Paschim Bardhaman,District_Purba Bardhaman,District_Puruliya,District_South 24 Parganas
2023,47,4000,4700,4242.857143,190.237946,700,23.7,18.4,29.8,0.0,76.0,4.157143,240085.2,4071.428571,3700.0,4700.0,3785.714286,470.128076,-1.655629,450.0,24.252381,0.844832,1.1,75.714286,4.671429,706430.34,-0.552381,-1.1,-517.140884,11,0,0,0,0,-1.346801,4314.285714,3628.571429,42.857143,171.428572,450.0,0,0,0,0,11.4,2.78846,0.972379,4314.285714,2814.285714,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,48,3700,4700,4071.428571,314.718317,1000,21.542857,15.9,27.3,5.9,84.0,5.242857,129211.52,3828.571429,3600.0,4100.0,4061.904762,376.973266,-4.040404,307.142857,23.82381,0.567367,1.1,76.142857,4.7,689872.43,-2.280952,4.8,1809.471678,12,0,0,0,0,-2.807018,4242.857143,4314.285714,-142.857143,-185.714286,307.142857,0,0,1,0,11.4,5.513126,0.025264,4314.285714,3414.285714,0,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,49,3600,4100,3828.571429,125.356634,500,19.1,13.8,25.7,0.0,75.0,4.1,143286.24,3375.0,3100.0,3900.0,4209.52381,124.812785,-5.964912,-121.428571,22.857143,1.153256,5.9,77.809524,4.628571,620373.86,-3.757143,-5.9,-736.395431,12,0,0,0,0,-1.212687,4071.428571,4242.857143,-428.571428,-285.714285,121.428571,0,0,0,0,11.9,4.932883,-3.0,4314.285714,3628.571429,0,0,7,0.0,0.785714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,50,3100,3900,3375.0,287.228132,800,34.02,28.2,43.0,0.0,60.2,8.44,211853.85,2000.0,1900.0,2100.0,4047.619048,208.1666,-11.847015,-207.142857,21.447619,2.301478,5.9,78.333333,4.5,512582.96,12.572381,-5.9,-1228.18294,12,0,0,0,0,-5.62963,3828.571429,4071.428571,-85.714286,342.857142,207.142857,1,0,0,0,14.8,12.01721,-3.0,4314.285714,3375.0,0,1,4,-0.428571,0.642857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,18,1900,2100,2000.0,0.0,200,28.3,24.0,37.8,5.4,80.0,6.285714,194028.55,2542.857143,1900.0,3100.0,3758.333333,353.487243,-40.740741,-348.214286,24.887619,8.002635,5.9,73.066667,5.927619,484351.61,3.412381,-0.5,-176.743622,5,0,0,0,0,0.0,3375.0,3828.571429,-141.071429,-55.357143,348.214286,1,0,1,0,13.8,10.296278,-3.0,4242.857143,2000.0,0,1,5,0.25,0.857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,19,1900,3100,2542.857143,320.71349,1200,31.728571,25.5,37.9,0.0,71.714286,5.528571,273984.66,2828.571429,2500.0,3200.0,3067.857143,952.19269,27.142857,-914.285714,27.14,7.527337,5.4,71.733333,6.275238,549168.64,4.588571,-5.4,-5141.840525,5,0,0,0,1,5.337079,2000.0,3375.0,-566.071428,-424.999999,914.285714,1,0,0,0,12.4,9.943774,-0.551359,4071.428571,2000.0,0,0,7,0.4,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,20,2500,3200,2828.571429,179.947082,700,30.971429,26.8,36.9,13.2,77.0,6.9,255056.68,3028.571429,2900.0,3200.0,2639.285714,692.553321,11.235955,-416.071429,31.349524,2.878777,5.4,70.638095,6.751429,679867.06,-0.378095,7.8,5401.915902,5,0,0,0,1,1.767677,2542.857143,2000.0,498.214285,1064.285713,416.071429,1,0,1,0,10.1,4.195073,0.273316,3828.571429,2000.0,0,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,21,2900,3200,3028.571429,75.592895,300,30.614286,26.1,35.9,59.4,82.285714,12.614286,234025.49,3628.571429,3000.0,4000.0,2457.142857,420.883425,7.070707,414.285714,30.333333,1.801152,18.6,76.238095,6.238095,723069.89,0.280952,7.9,3324.979055,5,0,0,0,1,0.471698,2828.571429,2542.857143,830.357143,332.142858,414.285714,1,0,1,0,9.8,5.285714,1.357688,3375.0,2000.0,0,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,22,3000,4000,3628.571429,292.770022,1000,32.428571,28.4,39.2,0.0,75.285714,8.114286,302486.07,3942.857143,3600.0,4200.0,2800.0,244.114393,19.811321,242.857143,31.104762,0.568983,72.6,77.0,8.347619,763066.83,1.32381,-26.5,-6469.031407,6,1,0,0,1,2.755906,3028.571429,2828.571429,-171.428571,-1001.785714,242.857143,1,0,0,0,10.8,3.648688,3.0,3628.571429,2000.0,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,23,3600,4200,3942.857143,97.590007,600,33.314286,29.4,40.7,0.0,72.142857,10.342857,265944.6,4342.857143,3600.0,5800.0,3161.904762,416.3332,8.661417,400.0,31.338095,0.961115,72.6,78.190476,9.209524,791568.24,1.97619,-26.5,-11032.829797,6,1,0,0,1,0.905797,3628.571429,3028.571429,157.142857,328.571428,400.0,1,0,0,0,11.3,5.192223,1.875787,3942.857143,2542.857143,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,24,3600,5800,4342.857143,618.754509,2200,31.242857,27.4,39.4,0.0,80.571429,8.128571,181431.18,6000.0,4400.0,7000.0,3533.333333,464.523749,10.144928,457.142857,32.119048,1.376355,59.4,76.571429,10.357143,802456.16,-0.87619,-26.5,-12309.879335,6,1,0,0,1,2.138158,3942.857143,3628.571429,57.142857,-100.0,457.142857,1,0,0,0,12.0,4.259443,1.742696,4342.857143,2828.571429,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,4400,7000,6000.0,772.442015,2600,30.328571,27.3,35.9,0.0,82.285714,6.957143,165644.31,6628.571429,5800.0,7000.0,3971.428571,357.998974,38.157895,357.142857,32.328571,1.039329,0.0,76.0,8.861905,749861.85,-2.0,0.0,0.0,6,1,0,0,1,5.178571,4342.857143,3942.857143,-100.0,-157.142857,357.142857,1,0,0,0,8.6,5.429198,3.0,6000.0,3028.571429,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,26,5800,7000,6628.571429,292.770022,1200,28.828571,26.3,33.2,1.1,88.428571,7.414286,88407.1,5314.285714,5200.0,5800.0,4761.904762,1090.715299,10.47619,1028.571429,31.628571,1.529773,0.0,78.333333,8.47619,613020.09,-2.8,1.1,1199.786829,7,1,0,0,0,-1.616379,6000.0,4342.857143,671.428572,771.428572,1028.571429,0,0,1,0,6.9,4.131347,1.711415,6628.571429,3628.571429,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,27,5200,5800,5314.285714,157.359158,600,30.214286,27.2,34.6,0.0,81.857143,7.042857,220884.75,5142.857143,4200.0,5600.0,5657.142857,1180.798761,-19.827586,1142.857143,30.133333,1.218927,1.1,83.761905,7.5,435482.59,0.080952,-1.1,-1298.878637,7,1,0,0,0,-1.209677,6628.571429,6000.0,114.285714,-557.142858,1142.857143,0,0,0,0,7.4,3.676548,-0.29036,6628.571429,3942.857143,0,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,28,4200,5600,5142.857143,222.539456,1400,29.916667,27.6,33.7,0.0,84.166667,8.95,176106.24,5433.333333,4200.0,6400.0,5980.952381,657.349864,-3.225806,-342.857143,29.790476,0.834992,1.1,84.190476,7.138095,474936.16,0.12619,-1.1,-723.08485,7,1,0,0,0,-1.944444,5314.285714,6628.571429,-1485.714286,-1600.0,342.857143,0,0,0,0,6.1,3.333702,-1.274961,6628.571429,4342.857143,0,0,7,0.0,0.928571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,29,4200,6400,5433.333333,612.10021,2200,29.128571,27.0,32.6,0.0,88.142857,6.857143,160869.8,5371.428571,3500.0,6600.0,5695.238095,812.822411,5.648148,-742.857143,29.653175,0.729467,1.1,84.81746,7.802381,485398.09,-0.524603,-1.1,-894.104652,7,1,0,0,1,5.7844,5142.857143,5314.285714,-400.0,1085.714286,742.857143,0,0,0,0,5.6,3.17947,-0.322216,6628.571429,5142.857143,0,0,6,-0.142857,0.928571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,30,3500,6600,5371.428571,1110.126548,3100,28.528571,26.4,32.6,73.7,89.857143,6.785714,69074.6,3971.428571,3600.0,4400.0,5296.825397,146.023119,-1.139351,59.52381,29.753175,0.561018,0.0,84.722222,7.616667,557860.79,-1.224603,26.5,3869.612657,7,1,0,0,0,-8.37766,5433.333333,5142.857143,802.380953,1202.380953,59.52381,0,0,1,0,6.2,2.9192,0.5109,6628.571429,5142.857143,0,1,7,0.166667,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,31,3600,4400,3971.428571,138.013112,800,28.757143,26.7,32.9,0.0,88.714286,6.4,120531.29,4085.714286,3800.0,4400.0,5315.873016,152.999736,-26.06383,114.285714,29.19127,0.696168,73.7,87.388889,7.530952,406050.64,-0.434127,-26.5,-4054.492996,8,1,0,0,1,0.719424,5371.428571,5433.333333,54.761904,-747.619049,114.285714,0,0,0,0,6.2,0.872872,-3.0,5433.333333,3971.428571,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,32,3800,4400,4085.714286,106.904497,600,29.385714,26.4,33.7,1.1,86.428571,4.542857,189207.23,3742.857143,3400.0,4000.0,4925.396825,826.74036,2.877698,-730.952381,28.804762,0.302821,73.7,88.904762,6.680952,350475.69,0.580952,-25.4,-20999.205132,8,1,0,0,0,0.0,3971.428571,5371.428571,-845.238095,-899.999999,730.952381,0,0,1,0,7.3,1.745743,-1.015654,5433.333333,3971.428571,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,33,3400,4000,3742.857143,97.590007,600,27.928571,26.0,32.6,2.1,90.857143,4.485714,44172.88,3542.857143,3200.0,4000.0,4476.190476,777.401918,-8.391608,-642.857143,28.890476,0.443854,74.8,88.333333,5.909524,378813.12,-0.961905,-24.4,-18968.60679,8,1,0,0,1,0.19084,4085.714286,3971.428571,88.095238,933.333333,642.857143,0,0,1,0,6.6,2.21467,-0.943313,5433.333333,3742.857143,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,34,3200,4000,3542.857143,151.185789,800,29.014286,25.9,34.2,0.2,84.857143,5.457143,201636.26,3371.428571,3200.0,3600.0,3933.333333,174.574312,-5.343511,-114.285714,28.690476,0.730855,3.2,88.666667,5.142857,353911.4,0.32381,-3.0,-523.722937,8,1,0,0,0,-1.814516,3742.857143,4085.714286,528.571429,440.476191,114.285714,0,0,0,0,8.3,3.111314,-2.236733,5371.428571,3542.857143,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,35,3200,3600,3371.428571,75.592895,400,30.342857,27.0,34.7,0.0,79.571429,4.642857,243805.01,3228.571429,3000.0,3400.0,3790.47619,274.54353,-4.83871,-271.428571,28.77619,0.757188,3.4,87.380952,4.828571,435016.37,1.566667,-3.4,-933.448001,9,1,0,0,0,-0.741525,3542.857143,3742.857143,-157.142857,-685.714286,271.428571,0,0,0,0,7.7,5.646623,-1.526343,4085.714286,3371.428571,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,36,3000,3400,3228.571429,48.795004,400,28.285714,25.1,32.5,162.0,88.571429,8.885714,93415.58,3257.142857,3000.0,3600.0,3552.380952,185.897346,-4.237288,-185.714286,29.095238,1.209177,2.3,85.095238,4.861905,489614.15,-0.809524,24.2,4498.715765,9,1,0,0,1,0.0,3371.428571,3542.857143,85.714285,242.857142,185.714286,0,0,1,0,7.4,4.522807,-1.741873,4085.714286,3228.571429,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,37,3000,3600,3257.142857,97.590007,600,29.957143,26.0,35.0,4.6,83.285714,5.2,236817.06,3871.428571,3400.0,4600.0,3380.952381,157.359158,0.884956,-157.142857,29.214286,1.043053,162.2,84.333333,6.328571,538856.85,0.742857,-21.9,-3446.165571,9,1,0,0,1,1.096491,3228.571429,3371.428571,28.571429,-57.142856,157.142857,0,0,1,0,9.0,4.522807,-0.786796,3742.857143,3228.571429,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,38,3400,4600,3871.428571,359.231985,1200,28.557143,25.7,33.6,15.0,88.142857,6.5,123429.79,4885.714286,4500.0,5400.0,3285.714286,75.592895,18.859649,-57.142857,29.528571,1.093487,166.6,83.809524,6.242857,574037.65,-0.971429,-11.5,-869.318288,9,1,0,0,1,4.243542,3257.142857,3228.571429,100.0,71.428571,57.142857,0,0,1,0,7.9,2.935821,3.0,3871.428571,3228.571429,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,39,4500,5400,4885.714286,219.306266,900,28.814286,26.0,33.9,0.0,87.857143,3.757143,114509.06,5528.571429,5000.0,6400.0,3452.380952,363.186952,26.199262,321.428571,28.933333,0.896971,181.6,86.666667,6.861905,453662.43,-0.119048,-26.5,-9624.454221,9,1,0,1,1,1.900585,3871.428571,3257.142857,378.571428,278.571428,321.428571,0,0,0,0,7.9,2.725541,3.0,4885.714286,3228.571429,1,0,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,40,5000,6400,5528.571429,390.360029,1400,28.925,25.5,33.3,0.0,83.0,3.4125,253324.61,6900.0,6000.0,8400.0,4004.761905,822.432099,13.157895,814.285714,29.109524,0.745234,19.6,86.428571,5.152381,474755.91,-0.184524,-19.6,-16119.669145,10,0,0,1,1,2.45478,4885.714286,3871.428571,492.857143,114.285715,814.285714,0,0,0,0,7.8,2.890284,1.852809,5528.571429,3228.571429,1,0,7,0.0,1.071429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,41,6000,8400,6900.0,650.274667,2400,27.9625,24.8,33.1,0.0,84.5,3.9625,261485.62,7300.0,5800.0,8400.0,4761.904762,835.480228,24.806202,828.571429,28.765476,0.188723,15.0,86.333333,4.556548,491263.46,-0.802976,-15.0,-12532.203416,10,0,0,1,1,3.519669,5528.571429,4885.714286,14.285715,-478.571428,828.571429,0,0,0,0,8.3,2.487041,2.559121,6900.0,3257.142857,1,0,8,0.142857,1.142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,42,5800,8400,7300.0,907.114735,2600,26.885714,24.0,31.6,7.5,87.0,7.557143,167843.93,6171.428571,6000.0,6600.0,5771.428571,1028.869005,5.797101,1007.142857,28.567262,0.526657,0.0,85.119048,3.710714,629319.29,-1.681548,7.5,7716.517534,10,0,0,0,0,-4.500978,6900.0,5528.571429,178.571428,164.285713,1007.142857,0,0,1,0,7.6,2.020726,1.485681,7300.0,3871.428571,1,0,8,0.0,1.071429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,43,6000,6600,6171.428571,138.013112,600,28.225,22.9,32.7,0.0,80.125,2.975,293029.58,5375.0,4800.0,6000.0,6576.190476,929.047497,-15.459883,885.714286,27.924405,1.020176,7.5,84.833333,4.977381,682654.16,0.300595,-7.5,-6967.856228,10,0,0,0,0,-0.578704,7300.0,6900.0,-121.428571,-299.999999,885.714286,0,0,0,0,9.8,3.479853,-0.435674,7300.0,4885.714286,0,0,7,-0.125,1.071429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,44,4800,6000,5375.0,517.54917,1200,26.585714,22.2,30.8,0.0,79.857143,3.685714,255165.85,4771.428571,4200.0,5200.0,6790.47619,572.201858,-12.905093,-364.285714,27.691071,0.709702,7.5,83.875,4.831548,722359.13,-1.105357,-7.5,-4291.513933,11,0,0,0,0,-3.58804,6171.428571,7300.0,-1250.0,-1128.571429,364.285714,0,0,0,0,8.6,4.048822,-2.473736,7300.0,5375.0,0,1,8,0.142857,1.071429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,45,4200,5200,4771.428571,242.997159,1000,24.471429,17.4,30.5,0.0,73.142857,4.514286,253265.36,4028.571429,3600.0,4400.0,6282.142857,967.263919,-11.229236,-962.5,27.232143,0.872825,7.5,82.327381,4.739286,716039.36,-2.760714,-7.5,-7254.479396,11,0,0,0,0,-2.095808,5375.0,6171.428571,-598.214286,651.785714,962.5,0,0,0,0,13.1,3.956086,-1.561843,7300.0,4771.428571,0,1,7,-0.125,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,46,3600,4400,4028.571429,138.013112,800,22.242857,16.6,28.2,0.0,74.428571,3.757143,250989.81,4000.0,3800.0,4200.0,5439.285714,702.210431,-15.568862,-700.0,26.427381,1.881788,0.0,77.708333,3.725,801460.79,-4.184524,0.0,0.0,11,0,0,0,0,-1.41844,4771.428571,5375.0,262.5,860.714286,700.0,0,0,0,0,11.6,3.563801,-2.008962,7300.0,4028.571429,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,47,3800,4200,4000.0,115.470054,400,21.942857,16.5,28.1,0.0,76.714286,4.457143,208260.78,4400.0,3800.0,4800.0,4725.0,674.413956,-0.70922,-673.214286,24.433333,2.171679,0.0,75.809524,3.985714,759421.02,-2.490476,0.0,0.0,11,0,0,0,0,-0.357143,4028.571429,4771.428571,26.785714,-235.714286,673.214286,0,0,0,0,11.6,1.808897,-1.075007,6171.428571,4000.0,0,1,7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
